topar debitar servicio	106
cuál es la tasa de interés del plazo fijo tradicional?	183
es necesario un examen medico para la aprobacion de un prestamo hipotecario?	208
otorgan tarjeta debito para estudiantes	359
quiero ver el simulador	251
es día del bancario atienden las sucursales?	114
puedo adquirir con préstamo hipotecario una casa que esta a nombre de una persona que murio?	211
buscar extracto de cuenta	138
al momento de cancelar cuotas del prestamo se cancela solo la parte del capital	246
quiero conocer tasas de interés y plazo para solicitar un préstamo.	225
me desapareció la luz del calendario de pagos.	129
quiero resolver deuda visa	192
cómo hago para recibir dinero desde el exterior?	32
me gustaría saber si el beneficio de % en restaurantes aplica en la localidad de la costa atlántica mar azul.	311
queria saber para poder sacar un prestamos	225
no puedo hacer transferencias	80
quiero dar de baja santander  sorpresa que se dió de alta en una tarjeta adicional de mi cuenta	320
como hago una simulacion de credito	251
la promo de despegar abarca también paquetes?	311
querer retirar cajero transaccion incompleto debito	297
como seria un ejemplo de como se va ajustando el préstamo?	229
me reclaman del exterior que no recibieron la transferencia que envíe	35
queria hacer una baja de debito automatico	89
donde puedo ver los servivios que tengo con debito automatico?	93
solicito nuevamente la tarjeta visa de santander rio de credito la mia se rompio	316
necesitaria informar que slgo del pais tengo visa gol y la de debito	304
universidades con convenio	359
antes me mandaban resumenes . pero hace un tiempo no se lo que debo	138
querer cambiar	1
en todas las marcas aplica el descuento o solo las que están adheridas a la promo??	311
necesito comunicarme sector cobranzas	194
el viento de anoche me rompió una media sombra que tenia en mi patio me la cubre el seguro?	265
ccredito prendario para comprar moto	228
me podes decir el numero de contacto	147
se puede aumentar el ccredito del préstamo preacordado?	196
quiero activar el online banking	3
para comunicarme y hacer un reclamo	135
puedo sacar adelantos en efectivo afuera?	298
querer tramitar cuenta bajo hijo	41
necesito salir de mi homebanking y no encuentro el boton.	0
me podes decir cual es el motivo de porque no se realizo la transferencia	80
como tengo la tarjeta mujer woman	357
descargar movimientos	138
queria saber si teniendo cuenta de alumno de uca obtenias algun descuento a la hora de pagar la cuota	359
a que número debo llamar para preguntar	147
ampliacion extraccion cajero	287
habilitar home banking desde celular	3
donde puedo cancelar capital?	246
como reponer la tarjeta	316
quiero hacer el pago de personal y no me lo toma	129
como hago para ver la cotización del día del dólar en el homebanking	166
consulta yo tengo una tarjeta visa se venció	316
uds podrian resetearme la clave para generar una nueva...	1
querer paquete targetas select disponible retirar sucursal	293
¿como puedo desuscribirme de los emails?	125
cobro comision	96
necesito preparar una orden de venta de mis acciones	154
quiero el telefono del correo para coordinar entrega del canje	326
olvide contraseña online banking	1
tiene mucho riesgo invertir en letes?	178
que importe me cobran por hacer una tranferencia	83
¿existe un límite de plata para hacer un deposito?	110
queria saber como esta mi estado de tarjeta de debito	293
pasar las tarjetas de ccredito al programa de millas advantage	299
tengo un límite en el monto que puedo sacar por ventanilla?	128
subir el limite de adelanto	57
donde debo abonar mi resumen?	342
recibí una tarjeta de debito nueva se puede sacar la clave banelco por internet?	288
puedo solicitar x aquí que me la manden las tarjetas a una sucursal?	318
estudio juridico del banco santander rrio	190
acreditar tarjeta descuento comprar efectuar hacer correspondiente pendiente acreditacion	312
vos podes decirme quien es mi ejecutivo de cuentas?	126
cuando se debita osde	106
intentar generar clave llegar ingresar	1
solicito dar de baja el sorpresa santander rí¬≠¬≠¬≠¬≠¬ç¬ço	320
quiero adherirme a rio woman	357
tengo una tarjeta de debito que me brindo la universidad catolica de salta y queria generar un usuario debido a que ahora necesito el servicio	3
quisiera abrir una cuenta	39
que costo tiene las cuentas?	96
por los cajeros de autoservicio se pueden depositar billetes de $?	110
adios	7
debitar boleta	129
gustaria pagar adeudo	192
tuve un cortocircuito en un toma de luz  donde llamo para pedir asistencia?	265
me rechazaron un cheque para deposito	47
necesitar cobro mantenimiento	96
hacer canje punto descuento	312
¿puedo pagar por adelantado cuotas del préstamo personal?	246
para preguntar por un credito	225
queria consultar las chances para el sorteo mensual	143
no estaba funcionando la tarjeta y luego me enteré que estaba inhabilitada.	286
como funciona el autoservicio	110
consultar modificar limite extraer tarjeta debito	303
cuanto me cobran de mantenimiento de cuenta?	96
cargue plata en mi tarjeta red bus y no se me acredito	129
beneficios de una caja de ahorro	311
querer cargar celular opcion	132
si quiero un préstamo soy cliente del banco	223
quisiera hacer analisis de riesgo de un préstamo hipotecario	251
ultimos movimiento tarjeta	355
cómo se accede a pago mis cuentas desde el banco con la nueva interfaz	131
como uso mi tarjeta nueva?	301
era para consultar por si ya debitaron de mi cuenta el pago de la tarjeta de ccredito	279
queria recuperar los puntos superclub que cambié.	331
no entiendo tu respuesta	25
no quiero advantage	299
como hago para poner edesur en mi visa?	132
tweng que girar desde el exterior dolares a mi cuenta platinum. donde encuentro las instrucciones de giro de divisas?	32
donde debo llamar cuando me roban en mi casa	265
cuales son los gastos de escrituración de prestamo hipotecario?	210
que es super prestamo uvas	225
dejar pagar impuesto opcion ingresar código pagar	129
necesitás información sobre el servicio de asistencia en el hogar?	265
mis plasticos estan en la sucursal?	293
la reimpresion tien costo	316
necesito telefono santander	147
tengo que incluir el sueldo con o sin el descuento de impuesto a las ganancias para calcular el préstamo hipotecario?	249
como hago para modificar mi foto de perfil	103
a cuanto está hoy el precio de corte de clarin	168
variacion de cambio comprador y vendedor	166
cómo cancelo una suscripción de fondos que me equivoque?	175
porque no tener saldo visa	303
quiero saber como puedo hacer un reclamo por una compra duplicada en una tarjeta de credito	112
necesito hacer una transferencia a una cuenta en brasil  existe alguna forma de hacerla mediante el banco?	36
pagar vep figurar cur informar no validar	132
cobrar duplicar américa express	112
que es ese impuesto que me están cobrando en la cuenta sueldo?	122
pague la ultima factura de mi tarjeta mas del saldo que vino en la factura que tengo que hacer porque pague pesos de mas	347
quiero pagar tarjeta santander	342
queria saber que necesito tener para realizar tranferencias?	83
avisar estare realizando pago	191
robaron mi tarjeta american express de santander rio	294
telefono de tarjeta visa	147
a cuanto monto puedo acceder de hipotecario para una casa si cobro	251
necesito que me explique una retencion que me debitaron de mi caja de ahorros	115
que costo tiene las cuentas?	96
número telefono llamar cliente consultar	147
no se lo que tengo que pagar de un ccredito prendario	239
no puedo recargar directv	129
que me cubre el seguro del préstamo?	250
quisiera saber hasta cuanto puedo sacar en un prestamo	236
no me envían el resumen de la tarjeta de credito a mi casa	138
el prestamo prendario es en dolares?	225
cuales son las condiciones para adquirir el prestamo procrear?	248
¿cuando se termina el mantenimiento para poder usar el homebanking?	124
tenés un listado de los cajeros de la zona?	91
puedo agregar neto mensual de mi esposo estando el en veraz	244
querer pagar tarjeta naranja online sistema	132
adonde es el centro de canje	322
quisiera saber un telefono donde pueda hacer una consulta sobre mi cuenta de ahorro	29
cuanto me depositoon de sueldo en mi cuenta	50
quisiera solicitar un prestamo personal	223
queria saber que pasó con mi ccredito hipotecario	215
tengo una tarjeta adherida al debito y la quiero desvincular	345
no actualizar limite comprar tarjeta	303
que puedo preguntarte	16
quiero solicitar una tarjeta de ccredito soy estudiante de la universidad de luján	359
hice una compra onlain con tarjeta visa en cuotas el producto todavía no llego y estoy arrepentido se puede cancelar el pago?	281
puedo cancelar una compra si aún no cerró el resumen de cuenta	281
no quiero recibir el resumen físico de mis inversiones	179
quiero adquirir letes	157
quiero poner lo que tengo en mi cuenta en el mix vi	176
mandaron email tarjeta impaga	193
quiero dar de alta el pago de un servicio por debito automatico con la tarjeta amex	132
como actualizar nombre de usuario	1
querer pagar edesur pagar cuenta permitir	129
requisito tarjeta	337
agregar servicio agenda pago	132
queria consultar si podria sacar un prestamo personal	223
cómo hago para tener el beneficio iu	140
puedo usar el prestamo hipotecario para una construccion?	228
quise hacer una transferencia en dolares y homebanking no me lo permitió.	80
estoy averiguando sobre los prestamos para la compra de un auto	225
queria preguntar debitar automaticamente impuesto agendados	129
cuenta transferir cuenta	83
como consulto las premiaciones?	144
se me acaba de bloquear la clave del telefono	1
quiero saber por que me cobran tanto de comision	96
envío de tarjetas  no me llegaron hace varios dias	293
pedi una extension queria saber cuando estara lista	293
me reclaman pagos de tarjetas recibidos por mensaje de texto cuando ya la había abonado	279
tu comida favorita	9
cual es el numero para hablar con un operador	147
tengo un problema y es que la cuenta comitente me figura como bloqueada	170
hace un tiempo di de baja una cuenta universia y me sigue apareciendo en la app	41
olvidé mi contraseña	1
querer ingresar online banking clave usuario vencio	1
no me hicieron la devolucion del reintegro	312
saber limite tarjeta credito visa comprar	303
me tienen que enviar plata desde el exterior como tienen que hacer?	32
se me acreditaron millas?	275
como puedo pasar de visa a visa gold?	86
tengo un seguro de robo en cajeros que yo nunca solicite	264
me puedes informar sobre el estado de una transferencia internacional?	33
queria saber los saldos para efectuar la cancelación	246
cuanto tengo de ganancia si pongo a plazo fijo pesos por días?	181
como puedo relaizar el pago de la tarjeta	342
puedo solicitar el préstamo prendario para comprar un auto usado?	228
no soy cliente y quiero prestamo	248
necesito el comprobante de la póliza	266
como puedo hacer para depositar plata para mi tarjeta de credito de santander	342
que documentacion debo presentar para pedir el préstamo personal?	247
que hago para ver fci	188
si tengo otro credito me conviene cancelarlo antes?	218
comision por sacar plata de una sucursal no propia	96
que pasa si por la inflacion o cambio del valor de uva no puedo pagar la cuota del prestamo hipotecario?	230
no puedo pagar un servicio en pagomiscuentas.com	131
